"file","lhs","op","rhs","beta","se","z","pval","level","sub_membership"
"sub_1004_ses_1_gordon","R_mPFC","~","L_precuneus",0.186115275631444,0.0335771192623579,5.54291969412907,2.97469309185061e-08,"ind",3
"sub_1004_ses_1_gordon","L_supfrontal","~","R_angularlag",-0.125057181561145,0.0323743932180746,-3.862842485379,0.000112075277322043,"ind",3
"sub_1005_ses_1_gordon","L_precuneus","~","L_precuneuslag",0.8206517814574,0.0391111360085514,20.9825606005913,0,"group",4
"sub_1005_ses_1_gordon","L_supfrontal","~","L_supfrontallag",0.769220130854113,0.0295865557482407,25.9989752575324,0,"group",4
"sub_1005_ses_1_gordon","L_angular","~","L_angularlag",0.686528482069224,0.0351978386398031,19.5048477008719,0,"group",4
"sub_1005_ses_1_gordon","L_postcingulate","~","L_postcingulatelag",0.76391039424087,0.0342894841440173,22.2782702426322,0,"group",4
"sub_1005_ses_1_gordon","L_mPFC","~","L_mPFClag",0.729428706583802,0.0321642002998245,22.6782789494002,0,"group",4
"sub_1005_ses_1_gordon","L_midtemporal","~","L_midtemporallag",0.751507069783415,0.0342039249165436,21.971369414974,0,"group",4
"sub_1005_ses_1_gordon","L_antcingulate","~","L_antcingulatelag",0.785543142711192,0.028095788894622,27.9594620267651,0,"group",4
"sub_1005_ses_1_gordon","R_precuneus","~","R_precuneuslag",0.851338725207077,0.0433515455920506,19.6380247481462,0,"group",4
"sub_1005_ses_1_gordon","R_supfrontal","~","R_supfrontallag",0.749772735780899,0.0252656589837996,29.6755662008126,0,"group",4
"sub_1005_ses_1_gordon","R_antcingulate","~","R_antcingulatelag",0.766410094150078,0.0334953938839252,22.8810593123936,0,"group",4
"sub_1005_ses_1_gordon","R_postcingulate","~","R_postcingulatelag",0.789697128238624,0.0376054202686381,20.9995559841465,0,"group",4
"sub_1005_ses_1_gordon","R_angular","~","R_angularlag",0.729573235135278,0.0269733823654677,27.0478957829666,0,"group",4
"sub_1005_ses_1_gordon","R_mPFC","~","R_mPFClag",0.677983657549557,0.033451632206102,20.2675807677296,0,"group",4
"sub_1005_ses_1_gordon","R_midtemporal","~","R_midtemporallag",0.635333509987424,0.0357512874930153,17.7709267145008,0,"group",4
"sub_1005_ses_1_gordon","L_precuneus","~","R_precuneus",0.87506209979468,0.0335101915325309,26.1133123917,0,"group",4
"sub_1005_ses_1_gordon","L_precuneus","~","R_precuneuslag",-0.686348320095132,0.0482284358358582,-14.2311959365854,0,"group",4
"sub_1005_ses_1_gordon","L_antcingulate","~","R_antcingulate",0.165563407302797,0.0472339931430881,3.5051749023473,0.000456307406154544,"group",4
"sub_1005_ses_1_gordon","R_supfrontal","~","L_supfrontal",0.268250722888351,0.0599363881878934,4.47559038838672,7.62004523013893e-06,"group",4
"sub_1005_ses_1_gordon","R_supfrontal","~","L_supfrontallag",-0.150099392934599,0.0608038605773469,-2.46858326937419,0.0135649087807763,"group",4
"sub_1005_ses_1_gordon","L_antcingulate","~","R_antcingulatelag",-0.0788015925804027,0.0475745812302234,-1.65638016231957,0.0976448558675997,"group",4
"sub_1005_ses_1_gordon","L_midtemporal","~","R_midtemporal",0.68749719750093,0.0424865852432121,16.1815122012134,0,"group",4
"sub_1005_ses_1_gordon","L_midtemporal","~","R_midtemporallag",-0.48753965701938,0.0501925055116915,-9.71339549697943,0,"group",4
"sub_1005_ses_1_gordon","L_angular","~","R_angular",0.439345292445787,0.0457672737766293,9.5995512992547,0,"group",4
"sub_1005_ses_1_gordon","L_angular","~","R_angularlag",-0.375066991976996,0.0428354556961535,-8.75599397465208,0,"group",4
"sub_1005_ses_1_gordon","R_midtemporal","~","R_mPFC",-0.00391060747280487,0.053604985190534,-0.0729523095455576,0.941844067802317,"group",4
"sub_1005_ses_1_gordon","R_midtemporal","~","R_mPFClag",-0.0593923879643307,0.0493320030152125,-1.20393222115907,0.228615776766502,"group",4
"sub_1005_ses_1_gordon","L_postcingulate","~","R_postcingulate",0.589720920421566,0.0568954958835728,10.3649842797457,0,"group",4
"sub_1005_ses_1_gordon","L_postcingulate","~","R_postcingulatelag",-0.447827554484706,0.0618191950368785,-7.24415052990503,4.35207425653061e-13,"group",4
"sub_1005_ses_1_gordon","R_precuneus","~","R_angular",0.767973941108586,0.0400161641287157,19.191593143169,0,"group",4
"sub_1005_ses_1_gordon","L_mPFC","~","L_precuneus",0.705397141083274,0.0323639220564609,21.7957866742067,0,"group",4
"sub_1005_ses_1_gordon","R_mPFC","~","R_antcingulate",0.318427427688189,0.0397135143622175,8.01811254435678,1.11022302462516e-15,"group",4
"sub_1005_ses_1_gordon","L_mPFC","~","L_precuneuslag",-0.49079246876145,0.0441465581535813,-11.1173438947162,0,"group",4
"sub_1005_ses_1_gordon","R_mPFC","~","R_antcingulatelag",-0.181213893389661,0.0417072023643589,-4.34490646978802,1.39335017435016e-05,"group",4
"sub_1005_ses_1_gordon","L_precuneus","~","L_angular",0.284504976658626,0.0252310232569727,11.2759983517514,0,"group",4
"sub_1005_ses_1_gordon","R_precuneus","~","R_angularlag",-0.546159046849708,0.0496550735542784,-10.9990582584214,0,"group",4
"sub_1005_ses_1_gordon","R_precuneus","~","R_postcingulate",0.00553611452645556,0.0321272266660561,0.172318469440275,0.863187165022183,"group",4
"sub_1005_ses_1_gordon","L_precuneus","~","L_angularlag",-0.224079512977378,0.0270729469706493,-8.27687924850996,2.22044604925031e-16,"group",4
"sub_1005_ses_1_gordon","R_midtemporal","~","R_precuneus",0.162701854289132,0.0624858720901884,2.60381825277717,0.00921916304784531,"group",4
"sub_1005_ses_1_gordon","R_midtemporal","~","R_precuneuslag",-0.158610053720889,0.0560885977642915,-2.82784844055893,0.00468619866022268,"group",4
"sub_1005_ses_1_gordon","R_antcingulate","~","R_angular",0.63978971120007,0.0446920112971216,14.3155273757231,0,"ind",4
"sub_1005_ses_1_gordon","R_postcingulate","~","R_precuneus",0.755660166219667,0.0462333531452439,16.3444810902149,0,"ind",4
"sub_1005_ses_1_gordon","R_postcingulate","~","R_precuneuslag",-0.640508191469488,0.0542446169697663,-11.8077742502354,0,"ind",4
"sub_1005_ses_1_gordon","L_angular","~","L_supfrontal",0.366315680946051,0.0381618938550594,9.59899113857752,0,"ind",4
"sub_1005_ses_1_gordon","R_antcingulate","~","R_angularlag",-0.446212951883566,0.0527042103215355,-8.46636253842587,0,"ind",4
"sub_1005_ses_1_gordon","R_mPFC","~","R_precuneus",0.358650779247603,0.058744711786847,6.10524366089247,1.02643959998261e-09,"ind",4
"sub_1005_ses_1_gordon","L_antcingulate","~","L_postcingulate",0.428122317652923,0.0436959931990571,9.79774771802557,0,"ind",4
"sub_1005_ses_1_gordon","L_angular","~","R_precuneus",0.148709205289284,0.0392782879351239,3.78604091743784,0.00015306648127833,"ind",4
"sub_1005_ses_1_gordon","L_supfrontal","~","L_midtemporal",0.523060553377895,0.0531606842950039,9.83923665232152,0,"ind",4
"sub_1005_ses_1_gordon","L_supfrontal","~","L_midtemporallag",-0.304880537037436,0.0525631808840746,-5.80026801859336,6.62090093861423e-09,"ind",4
"sub_1005_ses_1_gordon","L_antcingulate","~","L_postcingulatelag",-0.306844280088185,0.0485345033851096,-6.3221885192365,2.57884380516771e-10,"ind",4
"sub_1005_ses_1_gordon","R_mPFC","~","R_precuneuslag",-0.182454547931618,0.0540151213749464,-3.37784204288106,0.000730570327105218,"ind",4
"sub_1005_ses_1_gordon","R_precuneus","~","L_angularlag",-0.133528078794768,0.0268487320038089,-4.97334767153345,6.5806486437836e-07,"ind",4
"sub_1005_ses_1_gordon","L_precuneus","~","R_angular",-0.204736953286989,0.0296098463081187,-6.91448888847668,4.69557726034964e-12,"ind",4
"sub_1005_ses_1_gordon","L_precuneus","~","R_angularlag",0.147527428762294,0.0305248978215278,4.83301957716137,1.34477556956725e-06,"ind",4
"sub_1005_ses_1_gordon","R_midtemporal","~","R_supfrontal",0.0774450091857014,0.0230531634639684,3.35940918940458,0.000781093178080505,"ind",4
"sub_1005_ses_1_gordon","R_mPFC","~","L_mPFC",0.41562740597445,0.0508706527105345,8.17027861504872,2.22044604925031e-16,"ind",4
"sub_1005_ses_1_gordon","R_mPFC","~","L_mPFClag",-0.260186713841006,0.0513970182240793,-5.06229199341197,4.14245920898892e-07,"ind",4
"sub_1005_ses_1_gordon","R_mPFC","~","R_postcingulate",-0.194785581284864,0.032034700310724,-6.0804558617849,1.19841336854165e-09,"ind",4
"sub_1005_ses_1_gordon","L_mPFC","~","L_antcingulate",0.0968376444258567,0.020889799768964,4.63564253831328,3.558304241702e-06,"ind",4
"sub_1005_ses_1_gordon","L_angular","~","L_postcingulate",0.1044386909184,0.0218102633834904,4.78851121978914,1.68023171154275e-06,"ind",4
"sub_1005_ses_1_gordon","L_angular","~","L_supfrontallag",-0.207419377470852,0.0426841720977902,-4.85939792847921,1.17743266603298e-06,"ind",4
"sub_1005_ses_1_gordon","R_mPFC","~","R_supfrontallag",0.0839037203687715,0.0197809541314952,4.24164172319575,2.21890704821259e-05,"ind",4
"sub_1005_ses_1_gordon","R_supfrontal","~","L_postcingulate",-0.181083628987463,0.0345223185551135,-5.24540750930068,1.55937272872109e-07,"ind",4
"sub_1005_ses_1_gordon","R_postcingulate","~","R_supfrontal",0.118222535564921,0.0252710604622425,4.67817865188356,2.89434323619275e-06,"ind",4
"sub_1005_ses_1_gordon","R_angular","~","R_supfrontal",0.184940845408929,0.0377931267778645,4.89350475010841,9.90559223978948e-07,"ind",4
"sub_1005_ses_1_gordon","L_supfrontal","~","R_angular",-0.136093052816991,0.0322194051503147,-4.22394678554956,2.40060755911653e-05,"ind",4
"sub_1005_ses_1_gordon","R_midtemporal","~","L_mPFC",0.420414095897823,0.0590277138105343,7.12231710764299,1.06137321154165e-12,"ind",4
"sub_1005_ses_1_gordon","R_midtemporal","~","R_angular",0.240170888787347,0.0400198359156288,6.00129618956169,1.95748528497575e-09,"ind",4
"sub_1005_ses_1_gordon","R_midtemporal","~","L_mPFClag",-0.255875612025904,0.0566716614949501,-4.51505400187895,6.33006333594643e-06,"ind",4
"sub_1007_ses_1_gordon","L_precuneus","~","L_precuneuslag",0.784120851232273,0.0400797291922828,19.5640256816719,0,"group",5
"sub_1007_ses_1_gordon","L_supfrontal","~","L_supfrontallag",0.818380901412637,0.0190989004329885,42.8496344218377,0,"group",5
"sub_1007_ses_1_gordon","L_angular","~","L_angularlag",0.703645820290299,0.0394753845760662,17.8249262887971,0,"group",5
"sub_1007_ses_1_gordon","L_postcingulate","~","L_postcingulatelag",0.624383383088125,0.037686794629323,16.5676967019718,0,"group",5
"sub_1007_ses_1_gordon","L_mPFC","~","L_mPFClag",0.738975459251578,0.0351367857887696,21.0313903979165,0,"group",5
"sub_1007_ses_1_gordon","L_midtemporal","~","L_midtemporallag",0.743973033793255,0.035642845962879,20.872997475232,0,"group",5
"sub_1007_ses_1_gordon","L_antcingulate","~","L_antcingulatelag",0.747254109643,0.0376764817287832,19.8334365459641,0,"group",5
"sub_1007_ses_1_gordon","R_precuneus","~","R_precuneuslag",0.725091037157202,0.0402513165651035,18.0140949174774,0,"group",5
"sub_1007_ses_1_gordon","R_supfrontal","~","R_supfrontallag",0.762773359415725,0.0308746649078861,24.7054781547085,0,"group",5
"sub_1007_ses_1_gordon","R_antcingulate","~","R_antcingulatelag",0.69622071128623,0.0331043136930012,21.0311175076082,0,"group",5
"sub_1007_ses_1_gordon","R_postcingulate","~","R_postcingulatelag",0.760773482461618,0.0242792412569178,31.3343186638855,0,"group",5
"sub_1007_ses_1_gordon","R_angular","~","R_angularlag",0.80663613640496,0.0252909375077811,31.894275811515,0,"group",5
"sub_1007_ses_1_gordon","R_mPFC","~","R_mPFClag",0.751841910863014,0.0367854680411488,20.438557694087,0,"group",5
"sub_1007_ses_1_gordon","R_midtemporal","~","R_midtemporallag",0.743725534574676,0.0392935708813201,18.9274102071552,0,"group",5
"sub_1007_ses_1_gordon","L_precuneus","~","R_precuneus",0.739299984786473,0.0395945094443728,18.6717803847307,0,"group",5
"sub_1007_ses_1_gordon","L_precuneus","~","R_precuneuslag",-0.57618628953905,0.0500699079270868,-11.5076362908058,0,"group",5
"sub_1007_ses_1_gordon","L_antcingulate","~","R_antcingulate",0.741661744640341,0.0390158927856234,19.009221414347,0,"group",5
"sub_1007_ses_1_gordon","R_supfrontal","~","L_supfrontal",0.574317984609869,0.0514950838769909,11.1528701648836,0,"group",5
"sub_1007_ses_1_gordon","R_supfrontal","~","L_supfrontallag",-0.419187936721872,0.0577594826818153,-7.25747387716559,3.94351218346856e-13,"group",5
"sub_1007_ses_1_gordon","L_antcingulate","~","R_antcingulatelag",-0.557246774547753,0.0486158815333557,-11.4622373794749,0,"group",5
"sub_1007_ses_1_gordon","L_midtemporal","~","R_midtemporal",0.708170126189629,0.0576507555277353,12.2837961047871,0,"group",5
"sub_1007_ses_1_gordon","L_midtemporal","~","R_midtemporallag",-0.47832745492135,0.0623956400612137,-7.66603971771237,1.77635683940025e-14,"group",5
"sub_1007_ses_1_gordon","L_angular","~","R_angular",0.572600847246351,0.0520883496572974,10.9928775055005,0,"group",5
"sub_1007_ses_1_gordon","L_angular","~","R_angularlag",-0.331667107420938,0.0536257364714992,-6.18484946304115,6.21617646245909e-10,"group",5
"sub_1007_ses_1_gordon","R_midtemporal","~","R_mPFC",0.247337664153966,0.0501969247704419,4.92734694974002,8.33536685895808e-07,"group",5
"sub_1007_ses_1_gordon","R_midtemporal","~","R_mPFClag",-0.191910639323988,0.0503649592949315,-3.81039996875966,0.000138742142913539,"group",5
"sub_1007_ses_1_gordon","L_postcingulate","~","R_postcingulate",0.169116799840712,0.0487150662703314,3.47155023668126,0.000517462500802424,"group",5
"sub_1007_ses_1_gordon","L_postcingulate","~","R_postcingulatelag",-0.150985084246544,0.0470524848706349,-3.20886526315579,0.00133259924100004,"group",5
"sub_1007_ses_1_gordon","R_precuneus","~","R_angular",0.956702779025905,0.0659112677487182,14.5150110398917,0,"group",5
"sub_1007_ses_1_gordon","L_mPFC","~","L_precuneus",0.196993880375602,0.0482932081744988,4.07912184387916,4.52061402376192e-05,"group",5
"sub_1007_ses_1_gordon","R_mPFC","~","R_antcingulate",0.55540281237942,0.0372539296002887,14.9085698700391,0,"group",5
"sub_1007_ses_1_gordon","L_mPFC","~","L_precuneuslag",-0.229515194848123,0.0462027820706809,-4.9675622237858,6.7799806746649e-07,"group",5
"sub_1007_ses_1_gordon","R_mPFC","~","R_antcingulatelag",-0.392231625552216,0.0415776459245161,-9.433714122832,0,"group",5
"sub_1007_ses_1_gordon","L_precuneus","~","L_angular",0.340238796016777,0.0390169420483448,8.72028350133633,0,"group",5
"sub_1007_ses_1_gordon","R_precuneus","~","R_angularlag",-0.609652771984942,0.0625655204122426,-9.7442292171144,0,"group",5
"sub_1007_ses_1_gordon","R_precuneus","~","R_postcingulate",-0.143705131271712,0.0344183164174942,-4.17525161685915,2.97656869090446e-05,"group",5
"sub_1007_ses_1_gordon","L_precuneus","~","L_angularlag",-0.267276613663685,0.0414232340900611,-6.45233573705473,1.10139231068729e-10,"group",5
"sub_1007_ses_1_gordon","R_midtemporal","~","R_precuneus",0.586772460462096,0.0563546459335886,10.4121399529966,0,"group",5
"sub_1007_ses_1_gordon","R_midtemporal","~","R_precuneuslag",-0.428298564819489,0.0607908011320077,-7.04545024648442,1.84852133600089e-12,"group",5
"sub_1007_ses_1_gordon","R_angular","~","R_postcingulate",0.497179654418443,0.0491987124403436,10.1055419899719,0,"ind",5
"sub_1007_ses_1_gordon","L_postcingulate","~","L_mPFC",0.524083884641699,0.0524022487759081,10.0011716459513,0,"ind",5
"sub_1007_ses_1_gordon","R_antcingulate","~","R_precuneus",0.5293712475898,0.0552684536055805,9.57818091614471,0,"ind",5
"sub_1007_ses_1_gordon","L_postcingulate","~","L_mPFClag",-0.443330584269084,0.0556256895737982,-7.9698892304233,1.55431223447522e-15,"ind",5
"sub_1007_ses_1_gordon","L_angular","~","L_supfrontal",0.592119314501048,0.0495393475343685,11.9525053108594,0,"ind",5
"sub_1007_ses_1_gordon","L_angular","~","L_supfrontallag",-0.325951886983304,0.050531061130676,-6.45052527474884,1.11463061003292e-10,"ind",5
"sub_1007_ses_1_gordon","R_mPFC","~","L_precuneus",0.372444834207804,0.038531779348782,9.66591318912391,0,"ind",5
"sub_1007_ses_1_gordon","L_mPFC","~","R_mPFC",0.529144114290062,0.0458875265579806,11.531327878862,0,"ind",5
"sub_1007_ses_1_gordon","L_mPFC","~","R_mPFClag",-0.378758134164547,0.0473039567098679,-8.00690175850631,1.11022302462516e-15,"ind",5
"sub_1007_ses_1_gordon","L_mPFC","~","L_supfrontal",0.183951424414212,0.0283360480117456,6.49178122291302,8.48274783749048e-11,"ind",5
"sub_1007_ses_1_gordon","R_precuneus","~","L_supfrontal",0.379546442286695,0.0493691407204657,7.68792887110865,1.48769885299771e-14,"ind",5
"sub_1007_ses_1_gordon","R_precuneus","~","L_midtemporal",-0.391712460654481,0.0623421542535431,-6.28326796442423,3.31528804409231e-10,"ind",5
"sub_1007_ses_1_gordon","R_mPFC","~","L_precuneuslag",-0.221159831523227,0.0419103590978611,-5.27697295570331,1.31335259778709e-07,"ind",5
"sub_1007_ses_1_gordon","L_angular","~","L_mPFC",-0.169925923887093,0.0339992355549459,-4.9979336627283,5.79479116469273e-07,"ind",5
"sub_1007_ses_1_gordon","R_precuneus","~","L_midtemporallag",0.280813527466418,0.0559195878376746,5.02173814802736,5.12059621149419e-07,"ind",5
"sub_1007_ses_1_gordon","R_antcingulate","~","R_precuneuslag",-0.319866352982656,0.0627866430987821,-5.09449681008445,3.49668721977281e-07,"ind",5
"sub_1007_ses_1_gordon","R_angular","~","R_postcingulatelag",-0.288225713925307,0.0505141907076256,-5.70583651618903,1.1577308001165e-08,"ind",5
"sub_1007_ses_1_gordon","R_postcingulate","~","L_precuneus",-0.34796762550117,0.0421909527126228,-8.24744650520927,2.22044604925031e-16,"ind",5
"sub_1007_ses_1_gordon","R_postcingulate","~","R_midtemporal",0.267557217770676,0.0440329068474403,6.07630149646207,1.22986087980337e-09,"ind",5
"sub_1007_ses_1_gordon","L_antcingulate","~","R_postcingulate",-0.281355227744005,0.0432575445905536,-6.50418858506929,7.81139597449965e-11,"ind",5
"sub_1007_ses_1_gordon","L_antcingulate","~","R_postcingulatelag",0.201644438102947,0.0434053980355324,4.64560739514189,3.3907731908922e-06,"ind",5
"sub_1007_ses_1_gordon","R_mPFC","~","L_midtemporallag",-0.102880135532884,0.0238366433405223,-4.31604962423497,1.5884628406182e-05,"ind",5
"sub_1007_ses_1_gordon","R_precuneus","~","L_supfrontallag",-0.216484879785246,0.0502350932037595,-4.3094352170734,1.63671993134162e-05,"ind",5
"sub_1007_ses_1_gordon","L_postcingulate","~","L_antcingulate",0.16121185502275,0.0323652102656588,4.98102294715522,6.32490384955275e-07,"ind",5
"sub_1007_ses_1_gordon","L_postcingulate","~","L_supfrontal",0.162308292660596,0.0371265075617091,4.37176301570566,1.2324726167634e-05,"ind",5
"sub_1009_ses_1_gordon","L_precuneus","~","L_precuneuslag",0.711134645322419,0.0387842230357254,18.3356682088841,0,"group",6
"sub_1009_ses_1_gordon","L_supfrontal","~","L_supfrontallag",0.657628677123005,0.0283182608606486,23.2227777107899,0,"group",6
"sub_1009_ses_1_gordon","L_angular","~","L_angularlag",0.763708479246283,0.0311237735469994,24.537785499982,0,"group",6
"sub_1009_ses_1_gordon","L_postcingulate","~","L_postcingulatelag",0.683044704324171,0.0382397412653476,17.8621685639682,0,"group",6
"sub_1009_ses_1_gordon","L_mPFC","~","L_mPFClag",0.752523134403077,0.0311421555975216,24.1641312222769,0,"group",6
"sub_1009_ses_1_gordon","L_midtemporal","~","L_midtemporallag",0.802918688817132,0.0306977941203742,26.1555825695057,0,"group",6
"sub_1009_ses_1_gordon","L_antcingulate","~","L_antcingulatelag",0.714737658672503,0.0363981249872317,19.6366614742718,0,"group",6
"sub_1009_ses_1_gordon","R_precuneus","~","R_precuneuslag",0.822220441573668,0.0320925684445655,25.620275391604,0,"group",6
"sub_1009_ses_1_gordon","R_supfrontal","~","R_supfrontallag",0.767888044470235,0.0335042489014273,22.9191242797126,0,"group",6
"sub_1009_ses_1_gordon","R_antcingulate","~","R_antcingulatelag",0.716484913494466,0.0260901369663032,27.4619069428361,0,"group",6
"sub_1009_ses_1_gordon","R_postcingulate","~","R_postcingulatelag",0.594938037604135,0.0357379514931395,16.6472338997478,0,"group",6
"sub_1009_ses_1_gordon","R_angular","~","R_angularlag",0.708889987761215,0.0288700493606906,24.5545124950995,0,"group",6
"sub_1009_ses_1_gordon","R_mPFC","~","R_mPFClag",0.694320254293848,0.0275873358432756,25.1680792316554,0,"group",6
"sub_1009_ses_1_gordon","R_midtemporal","~","R_midtemporallag",0.769231130933423,0.0257102913259353,29.9191915479176,0,"group",6
"sub_1009_ses_1_gordon","L_precuneus","~","R_precuneus",0.739262575139963,0.0403930896981474,18.3017090463835,0,"group",6
"sub_1009_ses_1_gordon","L_precuneus","~","R_precuneuslag",-0.487551697300962,0.0492324454987594,-9.90305666033282,0,"group",6
"sub_1009_ses_1_gordon","L_antcingulate","~","R_antcingulate",0.724574507755032,0.0464555735192759,15.597149122578,0,"group",6
"sub_1009_ses_1_gordon","R_supfrontal","~","L_supfrontal",0.736811697486231,0.0382065334103626,19.2849659918737,0,"group",6
"sub_1009_ses_1_gordon","R_supfrontal","~","L_supfrontallag",-0.577080879555016,0.0471001503611858,-12.2522088598379,0,"group",6
"sub_1009_ses_1_gordon","L_antcingulate","~","R_antcingulatelag",-0.521726223939506,0.0491208389227848,-10.6212808123988,0,"group",6
"sub_1009_ses_1_gordon","L_midtemporal","~","R_midtemporal",0.635225885404639,0.0501656156047433,12.6625753067521,0,"group",6
"sub_1009_ses_1_gordon","L_midtemporal","~","R_midtemporallag",-0.534215419766495,0.0536140615312341,-9.96409159293547,0,"group",6
"sub_1009_ses_1_gordon","L_angular","~","R_angular",0.43658502077878,0.047539379819969,9.18364990103198,0,"group",6
"sub_1009_ses_1_gordon","L_angular","~","R_angularlag",-0.353710012476013,0.0486219374016694,-7.27470009172995,3.47277762102749e-13,"group",6
"sub_1009_ses_1_gordon","R_midtemporal","~","R_mPFC",0.0906307711510201,0.0635649798778758,1.42579721294877,0.153926885649297,"group",6
"sub_1009_ses_1_gordon","R_midtemporal","~","R_mPFClag",-0.0706142640611712,0.0626722241088612,-1.12672344192724,0.259859427980745,"group",6
"sub_1009_ses_1_gordon","L_postcingulate","~","R_postcingulate",0.5940145508788,0.051838368634123,11.4589746269096,0,"group",6
"sub_1009_ses_1_gordon","L_postcingulate","~","R_postcingulatelag",-0.52857416036084,0.052509228208545,-10.0663098353219,0,"group",6
"sub_1009_ses_1_gordon","R_precuneus","~","R_angular",0.409500198775546,0.0516569421743705,7.92730234386035,2.22044604925031e-15,"group",6
"sub_1009_ses_1_gordon","L_mPFC","~","L_precuneus",0.614552684026107,0.0517925686733519,11.865653698352,0,"group",6
"sub_1009_ses_1_gordon","R_mPFC","~","R_antcingulate",-0.0645395170804602,0.0610894358990237,-1.05647590505074,0.290750843399087,"group",6
"sub_1009_ses_1_gordon","L_mPFC","~","L_precuneuslag",-0.405224869960657,0.0544786453227645,-7.43823322991716,1.02140518265514e-13,"group",6
"sub_1009_ses_1_gordon","R_mPFC","~","R_antcingulatelag",-0.142602294446139,0.0455924039792398,-3.1277643203695,0.00176141360336279,"group",6
"sub_1009_ses_1_gordon","L_precuneus","~","L_angular",0.185413758069995,0.0369590498790173,5.01673497227156,5.25569882281474e-07,"group",6
"sub_1009_ses_1_gordon","R_precuneus","~","R_angularlag",-0.307846707212708,0.0512727160842896,-6.00410375581868,1.92391658160318e-09,"group",6
"sub_1009_ses_1_gordon","R_precuneus","~","R_postcingulate",0.0123501244253185,0.0483202755538584,0.255588865828235,0.79826831669064,"group",6
"sub_1009_ses_1_gordon","L_precuneus","~","L_angularlag",-0.0675158044522999,0.0355042642342134,-1.90162522470297,0.0572201677987321,"group",6
"sub_1009_ses_1_gordon","R_midtemporal","~","R_precuneus",0.257929147112686,0.0580797332171716,4.44094924038713,8.95629212660509e-06,"group",6
"sub_1009_ses_1_gordon","R_midtemporal","~","R_precuneuslag",-0.144267866832114,0.0599014597139372,-2.40841988694554,0.0160217422319147,"group",6
"sub_1009_ses_1_gordon","R_antcingulate","~","R_postcingulate",0.374111665400497,0.0446568019839448,8.37748447672091,0,"ind",6
"sub_1009_ses_1_gordon","L_angular","~","L_midtemporal",0.454231701862615,0.0473910753198426,9.58475195586939,0,"ind",6
"sub_1009_ses_1_gordon","L_angular","~","L_midtemporallag",-0.362974031489088,0.0501933915930743,-7.23151036359081,4.77617945193742e-13,"ind",6
"sub_1009_ses_1_gordon","R_angular","~","R_postcingulate",0.140564757412067,0.0310081497934977,4.53315526234793,5.81090694073971e-06,"ind",6
"sub_1009_ses_1_gordon","R_angular","~","R_antcingulatelag",-0.450503173284771,0.0511733658351019,-8.80346965521959,0,"ind",6
"sub_1009_ses_1_gordon","R_angular","~","R_antcingulate",0.384108360212247,0.0510578153699636,7.52300813164463,5.35127497869325e-14,"ind",6
"sub_1009_ses_1_gordon","L_postcingulate","~","R_supfrontal",0.115857396268869,0.0267999945923657,4.3230380465029,1.53895181469466e-05,"ind",6
"sub_1009_ses_1_gordon","R_mPFC","~","R_precuneus",0.177175708359002,0.0321393525950811,5.5127342044257,3.53301583544408e-08,"ind",6
"sub_1009_ses_1_gordon","R_mPFC","~","L_antcingulate",0.264167859489018,0.0438975304266033,6.01782963464669,1.76771086657368e-09,"ind",6
"sub_1009_ses_1_gordon","R_mPFC","~","L_midtemporal",0.173808207171927,0.0317466029888016,5.47486001047851,4.37857612389791e-08,"ind",6
"sub_1009_ses_1_gordon","R_postcingulate","~","L_postcingulate",0.29990017886479,0.0532125948862452,5.63588713359871,1.74159422439146e-08,"ind",6
"sub_1009_ses_1_gordon","L_mPFC","~","R_postcingulate",-0.164758800339515,0.029407139855647,-5.60268020447683,2.1106241865354e-08,"ind",6
"sub_1009_ses_1_gordon","L_postcingulate","~","L_antcingulate",-0.189960003341219,0.0286350278964861,-6.63383336059293,3.27078364392719e-11,"ind",6
"sub_1009_ses_1_gordon","L_postcingulate","~","R_antcingulatelag",0.157843785060454,0.0312831762655271,5.04564446144148,4.51995228800683e-07,"ind",6
"sub_1009_ses_1_gordon","L_supfrontal","~","R_antcingulate",0.224871988550679,0.0371096645192463,6.05966104689665,1.36408684348055e-09,"ind",6
"sub_1009_ses_1_gordon","R_angular","~","R_supfrontallag",0.133323176543282,0.0330748517798399,4.03095310693263,5.55511270823317e-05,"ind",6
"sub_1009_ses_1_gordon","R_precuneus","~","L_postcingulatelag",-0.284332555762396,0.0462178183423116,-6.15201162582991,7.65062679874973e-10,"ind",6
"sub_1009_ses_1_gordon","R_precuneus","~","L_postcingulate",0.286315030659257,0.0549186382759659,5.21344009333453,1.85370412131292e-07,"ind",6
"sub_1009_ses_1_gordon","L_precuneus","~","R_angular",-0.131379871214032,0.0278861220016115,-4.71129944875233,2.46142248072623e-06,"ind",6
"sub_1009_ses_1_gordon","L_precuneus","~","L_antcingulate",0.0930333293946487,0.022777585597344,4.08442453204948,4.41861837270352e-05,"ind",6
"sub_1009_ses_1_gordon","L_supfrontal","~","L_angular",0.259983649967138,0.0393052378882675,6.61447847501114,3.7286396192826e-11,"ind",6
"sub_1009_ses_1_gordon","L_supfrontal","~","R_angular",-0.222061284559256,0.0410904948696867,-5.40420078325889,6.50979925520545e-08,"ind",6
"sub_1009_ses_1_gordon","R_antcingulate","~","L_postcingulatelag",-0.183836911370995,0.0442668504462623,-4.15292503346639,3.28252298076315e-05,"ind",6
