L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
1.2182,1.28924,1.08183,-0.446759,1.18794,0.500054,0.727538,-1.90702,0.662457,0.0629082,-2.30162,-1.70185,0.504082,-0.486665
1.19749,2.26996,1.08634,-0.234207,-0.0901295,0.669826,2.36794,-0.727722,1.14961,0.622466,-1.11199,-1.15927,1.03274,-0.512048
-0.528141,2.01697,-0.117022,0.17563,-1.23504,0.321353,1.76993,-0.619971,0.776313,0.510028,0.375469,-0.678947,0.650488,-0.842909
-3.14972,0.985418,-1.94237,-0.232358,-1.76886,-0.485116,-0.752513,-1.99613,-0.00427829,-0.225674,0.393941,-1.12974,-0.75394,-1.05858
-3.87541,0.1104,-2.57779,-1.59177,-1.24979,-0.546288,-2.48148,-2.74682,-0.463159,-0.781601,-0.505767,-1.70994,-1.34956,-0.777869
-2.23629,-0.287139,-1.88357,-2.04904,0.0287415,0.173815,-1.58833,-1.52186,-0.491461,0.311603,-0.741165,-1.66743,-0.0945542,-0.0405257
-0.234338,-0.290524,-0.668564,-0.455028,0.431836,0.643383,0.443116,0.702414,-0.337505,2.2316,-0.23047,-1.12088,1.4561,0.749792
0.492392,-0.535452,0.536319,0.543364,-0.416827,0.385336,1.45904,2.29838,-0.163827,2.74358,0.439694,0.384772,1.69027,1.25823
0.50578,-0.945228,1.28432,0.0351997,-1.01407,-0.0933814,1.43654,2.96135,-0.0629688,2.1529,1.12185,1.91903,1.24281,1.50216
0.837891,-0.75546,1.32033,-0.178912,-0.948161,-0.281504,0.836731,2.88961,-0.10471,1.46491,1.50574,2.02892,1.18649,1.45622
0.803383,-0.151284,0.687636,0.12347,-0.873552,-0.382246,-0.884969,2.18709,-0.299868,0.588828,1.66793,1.3511,1.3481,1.15255
0.253515,0.30675,-0.230159,0.782202,-0.645508,-0.356032,-1.56485,0.859707,-0.547669,0.181895,1.28695,0.49252,0.520138,0.401907
-0.14479,0.241288,-0.77566,1.16949,-0.2499,0.0549128,-1.10457,-0.605017,-0.265886,-0.705649,0.081766,-0.0632404,-1.04243,-0.415039
0.325285,-0.485558,-0.317904,0.711171,-0.0304086,0.418804,-0.993243,-0.77259,0.109025,-2.65225,-0.705864,0.0968697,-1.81314,-0.519854
1.13622,-1.01753,0.466716,0.539211,0.0984329,0.241506,0.685709,-0.237834,0.000125017,-2.86928,-0.278506,0.415644,-1.793,-0.215109
0.729734,-0.447556,0.606154,0.73791,-0.0572246,-0.0635067,2.12485,-0.963814,0.0287764,-1.8157,0.0935994,0.387714,-1.91633,-0.394002
-0.517723,0.101926,0.241545,-0.0568576,-0.506354,-0.142594,-0.160012,-1.99686,0.236542,-1.90229,-0.141503,-0.035003,-2.36514,-0.741573
-1.30441,-0.649346,-0.0263271,-2.15678,-0.639677,-0.132672,-3.1263,-1.75906,-0.142509,-1.56319,-0.417602,-0.0571585,-2.4067,-0.487623
-2.14148,-1.30217,-0.507159,-3.39997,-0.791177,-0.190196,-2.38074,-1.77139,-0.826159,0.381912,-0.806302,0.191058,-2.32732,-0.465914
-3.21535,-0.921462,-1.25109,-2.65188,-1.21462,-0.300225,-0.717749,-2.45726,-0.73154,1.36844,-0.606017,0.0741907,-2.52149,-0.912633
-2.93134,-0.570862,-1.55306,-1.30064,-0.950689,-0.398534,-1.06448,-2.05286,-0.138343,0.324547,0.332669,-0.595791,-2.16338,-0.758561
-1.25784,-0.136782,-1.21097,-0.216617,0.085078,-0.152434,-0.460852,-0.994715,0.173318,-0.177878,0.0572915,-1.55463,-1.24501,-0.309892
-0.270307,0.583205,-0.787038,-0.0474465,0.581468,0.168111,1.11593,-0.960563,0.00938439,0.29499,-1.66199,-1.99292,-1.15191,-0.528731
-0.523292,0.717109,-0.918576,-0.480468,0.586347,-0.126599,0.775683,-1.48687,-0.322122,-0.12209,-2.59894,-1.52916,-1.43251,-0.71535
-0.249328,0.196178,-0.64518,-0.717017,0.861493,-0.463881,-1.2377,-1.0035,-0.515802,-1.45929,-1.85578,-0.17576,-0.897873,-0.494158
1.4132,-0.45173,0.49585,-0.383163,1.42948,-0.397461,-1.99711,0.820183,-0.56379,-1.03375,-0.120875,0.811264,0.353234,-0.35178
1.9545,-0.52098,0.908624,0.230033,1.38249,-0.512416,-0.327084,1.68587,-0.0784261,1.33219,1.46678,0.550189,1.04802,-0.723294
0.457556,0.193231,0.206473,1.18904,0.203405,-0.650887,0.745936,0.889045,0.949161,2.34191,2.23122,0.0888676,0.690203,-1.12632
-0.107152,0.890982,-0.338175,2.36931,-0.420072,-0.18979,0.93654,0.750712,1.56297,2.06606,2.14047,0.0424818,0.72834,-0.240859
0.685674,0.800503,-0.255836,2.20696,-0.208107,0.454124,1.21148,1.14376,1.08255,1.6926,0.950804,0.329417,0.800262,0.986864
1.32213,0.219666,0.151831,0.870898,-0.152357,0.803235,0.354242,1.4569,0.256136,1.25211,-0.244244,0.728981,1.0069,1.05723
0.977978,-0.00206663,0.491075,-0.633289,-0.236514,0.689351,-0.840371,1.36684,0.00248339,0.645751,-0.457825,0.611402,1.45905,0.306703
-0.126501,-0.0491568,0.598221,-1.70122,-0.378193,0.165742,-1.13806,0.30838,-0.121743,-0.000903493,-0.294771,0.452927,1.16354,-0.429812
-1.28352,-0.330415,0.24801,-1.99069,-0.539577,-0.417238,-1.20103,-0.896788,-0.226968,-0.557949,-0.331258,0.563915,0.343952,-0.565066
-2.38979,-0.54651,-0.367391,-1.8474,-0.920627,-0.645837,-1.96317,-1.4078,0.248413,-0.884663,-0.628985,0.54567,-0.353446,-0.181368
-3.13707,-0.712716,-0.717515,-1.72143,-1.2701,-0.288649,-2.54061,-1.72653,0.685864,-0.619773,-0.709338,0.58603,-0.657866,-0.0355711
-3.57732,-0.493193,-1.06145,-2.06105,-1.14088,0.140847,-1.79735,-2.16471,0.764026,-0.516681,-0.947533,0.586047,-1.00057,-0.150263
-3.24787,0.356668,-1.06989,-2.33953,-0.638361,0.201659,-0.684107,-1.63059,0.893847,-0.469432,-1.2478,0.394504,-0.973059,0.00871614
-1.39728,0.850277,-0.313886,-0.643631,-0.227657,-0.0892974,-0.428207,-0.474389,0.786379,-0.28569,-0.202264,0.186581,-0.78694,0.346901
0.606093,0.630917,0.49956,1.86424,-0.361284,-0.229148,-0.661688,0.0728401,0.282151,-0.121189,0.876238,0.257735,-1.11101,0.686682
1.47862,0.387701,1.17426,2.10804,-0.40808,0.354432,-0.74854,0.483014,-0.351425,0.326296,-0.197153,0.417501,-0.330145,1.352
1.902,0.555737,1.96558,0.249363,0.107242,1.121,-0.763104,0.910724,-1.05513,0.291572,-1.68262,0.43855,1.71709,1.73343
1.96827,0.725294,2.18834,-1.74766,1.03108,1.33861,-0.376772,0.702563,-1.39437,-0.0868661,-1.77006,0.0746346,3.06294,1.34411
1.52082,0.524445,1.34219,-2.32758,1.78916,1.18501,0.590873,0.388566,-1.00854,0.538388,-1.29896,-0.740532,3.64222,0.916108
1.00869,0.201403,0.338366,-1.83939,1.55147,0.816848,0.410647,0.562759,-0.500213,1.22232,-0.668869,-0.664072,3.53727,0.471793
1.17252,-0.0337202,0.183061,-0.233396,1.16488,0.276017,0.342222,1.06248,-0.222496,1.09852,0.467299,0.298856,2.92609,0.137133
1.65992,-0.315144,0.401007,1.31377,1.24623,0.0557823,1.62123,1.26746,-0.210742,0.593948,1.25035,0.0633883,2.68836,0.470902
0.730698,-0.991935,0.225145,0.295499,1.03246,0.0204336,2.07763,0.890863,-0.309593,-0.190557,0.648027,-1.04177,1.70969,0.912309
-0.979676,-1.4805,-0.346213,-0.924278,0.593914,-0.32846,1.74037,0.695441,-0.240191,-0.319131,-0.278264,-1.53542,0.471611,0.824281
-1.63232,-1.44788,-1.25739,0.204278,0.086946,-0.790291,1.2053,0.889488,-0.319377,0.67477,0.300783,-1.51191,0.259162,0.710929
-1.3404,-1.35282,-1.94717,1.97961,-0.566434,-1.09471,1.41058,1.074,-0.500518,2.21911,2.37677,-0.862833,-0.0663856,0.742649
-0.844687,-0.802977,-1.61468,2.601,-0.957101,-1.3119,1.89695,1.13787,-0.316027,2.72284,3.46405,0.308485,-0.855729,-0.00904534
-0.229757,-0.0810282,-0.600201,2.50362,-0.842731,-1.4171,0.992299,0.840428,0.00453907,1.34024,2.29318,0.855846,-1.30501,-1.11519
0.618182,-0.0530888,0.047729,2.17258,-0.376836,-0.912103,0.398022,0.778603,0.121328,0.168131,0.732258,0.322437,-0.766406,-0.821424
0.930066,0.117496,0.0636305,1.36126,-0.767317,-0.33654,0.216804,0.882333,0.588421,-0.839401,-0.521323,0.23852,-0.535653,-0.363787
0.629458,0.645194,-0.137544,1.45011,-1.96336,-0.504814,0.103398,0.190385,0.951077,-2.29133,-1.50296,0.666232,-1.48244,-1.09939
0.790558,0.605149,-0.139563,2.98961,-1.74441,-0.618333,1.81248,-0.20931,0.635627,-1.70309,-1.08725,-0.110886,-1.70047,-0.980062
0.975998,0.34934,0.248804,4.07201,-0.672311,-0.617906,2.91965,-0.0461133,0.57125,-0.699888,0.34156,-0.605731,-1.85593,-0.188101
0.356154,0.391475,0.236851,4.00389,-0.366174,-0.605928,2.18915,-0.351542,0.912027,-1.21533,0.963516,0.205076,-2.91514,-0.250925
-0.547978,0.592975,-0.689063,3.89203,0.0120562,-0.0288027,2.22119,-0.876681,1.01605,-1.38607,0.925515,0.252404,-2.63268,-0.216679
-0.728463,0.332939,-1.55344,3.45805,0.650363,0.631273,2.6772,-1.05533,0.574673,-1.04543,1.04981,-0.631548,-1.10229,0.0642137
-0.594694,-0.308478,-1.66389,1.41561,0.565337,0.842441,2.57051,-1.14254,0.0367926,-0.563169,0.00954388,-1.20627,-0.437577,-0.534934
-1.0289,-0.466474,-1.09638,-1.51236,0.0179994,0.607939,1.81468,-1.46379,-0.130083,-0.489111,-1.48902,-0.819069,-0.955505,-1.54081
-0.363375,0.0297405,0.0863188,-2.86919,-0.00314106,0.428618,-0.138126,-0.880413,-0.206999,-1.21208,-1.24637,0.0434531,-0.551424,-1.17193
1.54563,0.647905,1.35582,-2.74703,0.0963905,0.680907,-2.28639,0.507767,-0.36737,-1.47987,-0.23469,0.291247,1.49984,0.0914218
2.54106,0.978902,1.9765,-2.11842,0.100362,0.86967,-2.7119,1.13752,-0.588864,-0.578336,-0.413273,-0.0895568,2.94816,0.453081
2.38359,1.40855,2.29539,-1.26144,0.165685,0.811917,-2.71162,0.924181,-1.15081,0.538173,-1.50818,0.0553298,2.39096,-0.086549
1.10626,1.45084,2.06209,-1.81013,-0.288549,0.592062,-3.9277,-0.0239556,-1.68767,0.874544,-2.23067,0.669232,0.819021,-0.616777
